Node_ID,cp_level_x,cp_r_citing_zero_x,cp_r_citing_nonzero_x,tr_citing_x,cp_r_cited_zero_x,cp_r_cited_nonzero_x,tr_cited_x,Cluster_ID,cp_level_y,cp_r_citing_zero_y,cp_r_citing_nonzero_y,tr_citing_y,cp_r_cited_zero_y,cp_r_cited_nonzero_y,tr_cited_y,network_degree,network_indegree,network_outdegree,cluster_degree,cluster_indegree,cluster_outdegree
9408391,24,5,19,77,10,14,20,18,10.0,2.0,8.0,18.0,5.0,5.0,5.0,27,24,3,6.0,5.0,1.0
9701272,15,10,5,7,4,11,21,244,6.0,4.0,2.0,3.0,1.0,5.0,6.0,23,15,8,3.0,2.0,1.0
9612483,72,9,63,433,9,63,114,7,40.0,4.0,36.0,267.0,0.0,40.0,70.0,76,72,4,30.0,28.0,2.0
9904399,29,1,28,101,10,19,38,0,18.0,1.0,17.0,67.0,14.0,4.0,4.0,44,29,15,7.0,0.0,7.0
7065,17,10,7,9,11,6,12,0,5.0,3.0,2.0,2.0,3.0,2.0,4.0,25,17,8,3.0,3.0,0.0
9603353,22,4,18,28,9,13,28,41,11.0,4.0,7.0,10.0,1.0,10.0,19.0,26,22,4,11.0,7.0,4.0
105263,6,6,0,0,1,5,22,118,3.0,3.0,0.0,0.0,0.0,3.0,19.0,19,6,13,12.0,3.0,9.0
105268,18,4,14,54,0,18,195,11,16.0,3.0,13.0,52.0,0.0,16.0,191.0,40,18,22,26.0,13.0,13.0
101060,1,1,0,0,0,1,5,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,1,18,1.0,0.0,1.0
9609378,12,2,10,21,1,11,34,16,5.0,2.0,3.0,5.0,1.0,4.0,17.0,17,12,5,9.0,5.0,4.0
9807563,3,3,0,0,2,1,5,97,1.0,1.0,0.0,0.0,1.0,0.0,0.0,14,3,11,2.0,2.0,0.0
7190,6,2,4,4,0,6,33,8,2.0,2.0,0.0,0.0,0.0,2.0,12.0,21,6,15,5.0,1.0,4.0
9605348,19,7,12,23,11,8,24,201,8.0,1.0,7.0,17.0,8.0,0.0,0.0,31,19,12,9.0,7.0,2.0
5308,6,4,2,3,0,6,17,280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,6,14,2.0,0.0,2.0
9412366,13,4,9,16,13,0,0,129,6.0,1.0,5.0,9.0,6.0,0.0,0.0,13,13,0,4.0,4.0,0.0
9412238,7,3,4,4,7,0,0,129,1.0,1.0,0.0,0.0,1.0,0.0,0.0,7,7,0,1.0,1.0,0.0
9608342,10,6,4,6,2,8,15,39,1.0,1.0,0.0,0.0,1.0,0.0,0.0,18,10,8,2.0,1.0,1.0
9605285,14,10,4,6,13,1,1,39,6.0,3.0,3.0,5.0,6.0,0.0,0.0,15,14,1,2.0,2.0,0.0
9811470,24,6,18,56,9,15,22,278,9.0,1.0,8.0,21.0,5.0,4.0,4.0,29,24,5,10.0,9.0,1.0
9609201,7,2,5,8,0,7,12,50,4.0,1.0,3.0,4.0,0.0,4.0,7.0,10,7,3,7.0,5.0,2.0
9903259,21,8,13,29,2,19,68,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,21,23,3.0,1.0,2.0
4044,58,8,50,375,4,54,562,11,52.0,4.0,48.0,373.0,0.0,52.0,529.0,83,58,25,60.0,46.0,14.0
9901281,125,9,116,1000,6,119,913,11,93.0,4.0,89.0,878.0,5.0,88.0,663.0,148,125,23,80.0,68.0,12.0
101304,43,3,40,206,0,43,573,19,33.0,2.0,31.0,182.0,0.0,33.0,477.0,79,43,36,52.0,30.0,22.0
202251,9,4,5,9,0,9,99,43,1.0,1.0,0.0,0.0,0.0,1.0,15.0,54,9,45,8.0,0.0,8.0
9802231,12,8,4,6,5,7,38,39,3.0,2.0,1.0,1.0,0.0,3.0,7.0,35,12,23,10.0,1.0,9.0
105149,4,1,3,3,0,4,4,135,3.0,1.0,2.0,2.0,3.0,0.0,0.0,7,4,3,4.0,3.0,1.0
9709424,31,11,20,41,18,13,17,16,8.0,5.0,3.0,3.0,8.0,0.0,0.0,37,31,6,7.0,7.0,0.0
9807241,15,9,6,12,2,13,37,8,2.0,2.0,0.0,0.0,0.0,2.0,6.0,32,15,17,11.0,6.0,5.0
107287,4,2,2,3,0,4,28,28,4.0,2.0,2.0,3.0,0.0,4.0,18.0,13,4,9,6.0,1.0,5.0
9808324,43,5,38,170,5,38,53,28,26.0,2.0,24.0,106.0,2.0,24.0,33.0,47,43,4,23.0,21.0,2.0
9804354,37,7,30,118,9,28,34,28,23.0,3.0,20.0,69.0,4.0,19.0,22.0,39,37,2,15.0,14.0,1.0
9608289,1,1,0,0,1,0,0,1442,,,,,,,,1,1,0,,,
9312204,10,5,5,8,10,0,0,91,4.0,1.0,3.0,5.0,4.0,0.0,0.0,11,10,1,4.0,4.0,0.0
3089,19,5,14,40,0,19,171,2,8.0,3.0,5.0,13.0,0.0,8.0,91.0,52,19,33,14.0,5.0,9.0
9908205,14,1,13,24,0,14,235,2,9.0,1.0,8.0,16.0,0.0,9.0,209.0,50,14,36,37.0,8.0,29.0
9501285,21,4,17,33,0,21,64,35,9.0,3.0,6.0,10.0,0.0,9.0,21.0,33,21,12,10.0,6.0,4.0
211180,0,0,0,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,32,2.0,0.0,2.0
9501395,33,3,30,109,5,28,70,10,13.0,2.0,11.0,27.0,3.0,10.0,15.0,45,33,12,7.0,6.0,1.0
9712376,12,5,7,9,9,3,3,61,1.0,1.0,0.0,0.0,1.0,0.0,0.0,15,12,3,2.0,1.0,1.0
7327,13,5,8,15,2,11,67,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,13,38,6.0,1.0,5.0
9208254,67,13,54,275,67,0,0,17,35.0,2.0,33.0,182.0,35.0,0.0,0.0,67,67,0,6.0,6.0,0.0
9901403,7,4,3,6,1,6,14,28,4.0,1.0,3.0,4.0,0.0,4.0,8.0,14,7,7,6.0,3.0,3.0
9608313,13,9,4,5,2,11,32,12,7.0,7.0,0.0,0.0,0.0,7.0,23.0,19,13,6,2.0,2.0,0.0
9408367,10,9,1,2,3,7,8,234,2.0,2.0,0.0,0.0,0.0,2.0,2.0,13,10,3,1.0,0.0,1.0
9708485,4,1,3,3,0,4,10,86,4.0,1.0,3.0,3.0,1.0,3.0,5.0,12,4,8,2.0,1.0,1.0
9711385,7,5,2,2,1,6,34,35,3.0,2.0,1.0,1.0,0.0,3.0,18.0,44,7,37,5.0,1.0,4.0
9606247,12,2,10,21,1,11,60,6,5.0,1.0,4.0,10.0,1.0,4.0,8.0,35,12,23,10.0,6.0,4.0
109197,21,12,9,26,2,19,264,1,7.0,1.0,6.0,14.0,0.0,7.0,82.0,139,21,118,16.0,2.0,14.0
9024,2,1,1,1,1,1,11,7,,,,,,,,14,2,12,2.0,0.0,2.0
205013,12,2,10,18,3,9,36,62,9.0,1.0,8.0,16.0,0.0,9.0,36.0,20,12,8,14.0,9.0,5.0
9905478,17,7,10,17,10,7,18,34,2.0,1.0,1.0,1.0,2.0,0.0,0.0,22,17,5,1.0,0.0,1.0
9408218,14,4,10,19,9,5,22,75,3.0,2.0,1.0,1.0,0.0,3.0,15.0,21,14,7,7.0,3.0,4.0
9906225,5,3,2,4,0,5,15,79,3.0,2.0,1.0,1.0,0.0,3.0,9.0,8,5,3,8.0,5.0,3.0
9511443,19,4,15,32,18,1,1,72,11.0,3.0,8.0,12.0,11.0,0.0,0.0,22,19,3,4.0,4.0,0.0
9706329,17,1,16,74,0,17,155,11,16.0,1.0,15.0,69.0,0.0,16.0,135.0,33,17,16,17.0,12.0,5.0
9807448,24,9,15,63,0,24,161,11,19.0,5.0,14.0,48.0,0.0,19.0,119.0,53,24,29,25.0,12.0,13.0
9610398,2,1,1,1,2,0,0,202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2,11,1.0,0.0,1.0
9705286,53,11,42,156,0,53,306,17,43.0,6.0,37.0,143.0,0.0,43.0,258.0,72,53,19,38.0,27.0,11.0
9210276,14,8,6,7,12,2,2,26,4.0,3.0,1.0,2.0,4.0,0.0,0.0,15,14,1,4.0,4.0,0.0
9611256,6,4,2,2,5,1,1,52,2.0,1.0,1.0,1.0,2.0,0.0,0.0,12,6,6,2.0,2.0,0.0
9703424,16,5,11,14,9,7,12,244,5.0,2.0,3.0,3.0,3.0,2.0,3.0,25,16,9,4.0,4.0,0.0
9611311,8,2,6,15,0,8,14,104,8.0,2.0,6.0,15.0,0.0,8.0,14.0,13,8,5,8.0,6.0,2.0
9706423,8,6,2,2,0,8,14,52,4.0,3.0,1.0,1.0,0.0,4.0,6.0,16,8,8,4.0,3.0,1.0
9510343,3,2,1,1,0,3,16,8,1.0,1.0,0.0,0.0,0.0,1.0,1.0,9,3,6,3.0,2.0,1.0
9303269,8,2,6,9,5,3,3,246,1.0,1.0,0.0,0.0,0.0,1.0,1.0,10,8,2,1.0,1.0,0.0
9909502,12,2,10,27,0,12,20,4,11.0,1.0,10.0,26.0,0.0,11.0,19.0,14,12,2,10.0,8.0,2.0
9711266,34,10,24,75,5,29,51,7,17.0,3.0,14.0,49.0,1.0,16.0,25.0,43,34,9,5.0,4.0,1.0
9710545,17,4,13,41,1,16,100,12,15.0,2.0,13.0,39.0,0.0,15.0,95.0,30,17,13,20.0,13.0,7.0
9605226,4,3,1,1,2,2,8,129,2.0,1.0,1.0,1.0,0.0,2.0,6.0,9,4,5,5.0,2.0,3.0
106123,6,2,4,6,0,6,20,28,5.0,1.0,4.0,6.0,0.0,5.0,19.0,12,6,6,10.0,5.0,5.0
9712386,4,2,2,2,1,3,5,192,2.0,1.0,1.0,1.0,0.0,2.0,3.0,16,4,12,9.0,2.0,7.0
9406212,53,22,31,83,20,33,53,14,18.0,6.0,12.0,39.0,1.0,17.0,32.0,57,53,4,8.0,8.0,0.0
9403251,9,7,2,4,8,1,1,368,1.0,1.0,0.0,0.0,1.0,0.0,0.0,10,9,1,2.0,2.0,0.0
9507403,27,5,22,118,1,26,28,68,18.0,1.0,17.0,87.0,2.0,16.0,16.0,30,27,3,15.0,14.0,1.0
101236,4,2,2,2,1,3,25,24,3.0,1.0,2.0,2.0,0.0,3.0,16.0,26,4,22,11.0,3.0,8.0
9905387,27,9,18,40,3,24,97,24,6.0,2.0,4.0,8.0,0.0,6.0,18.0,47,27,20,16.0,4.0,12.0
9711346,14,7,7,12,7,7,7,64,7.0,3.0,4.0,8.0,0.0,7.0,7.0,15,14,1,7.0,6.0,1.0
9701275,9,3,6,10,8,1,2,64,8.0,2.0,6.0,10.0,8.0,0.0,0.0,11,9,2,3.0,3.0,0.0
9711227,83,7,76,414,2,81,512,9,58.0,6.0,52.0,304.0,0.0,58.0,357.0,104,83,21,42.0,27.0,15.0
7068,26,5,21,45,0,26,163,14,13.0,2.0,11.0,19.0,0.0,13.0,82.0,55,26,29,22.0,7.0,15.0
9712410,19,9,10,21,0,19,108,27,3.0,3.0,0.0,0.0,0.0,3.0,13.0,47,19,28,11.0,2.0,9.0
9702277,24,9,15,34,1,23,54,9,8.0,4.0,4.0,8.0,2.0,6.0,6.0,32,24,8,2.0,2.0,0.0
9710224,23,8,15,30,3,20,74,27,5.0,2.0,3.0,3.0,0.0,5.0,15.0,30,23,7,13.0,8.0,5.0
9702239,32,5,27,84,3,29,64,27,13.0,3.0,10.0,20.0,1.0,12.0,18.0,40,32,8,12.0,9.0,3.0
9911506,2,2,0,0,0,2,14,14,2.0,2.0,0.0,0.0,0.0,2.0,10.0,11,2,9,4.0,1.0,3.0
9403232,6,4,2,3,6,0,0,337,6.0,4.0,2.0,3.0,6.0,0.0,0.0,6,6,0,4.0,4.0,0.0
9708370,22,15,7,7,10,12,18,9,3.0,3.0,0.0,0.0,1.0,2.0,2.0,38,22,16,3.0,1.0,2.0
9402321,17,4,13,41,5,12,12,77,15.0,3.0,12.0,37.0,4.0,11.0,11.0,18,17,1,10.0,9.0,1.0
9909434,7,5,2,2,4,3,10,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,7,25,2.0,1.0,1.0
8316,19,6,13,20,1,18,64,17,8.0,2.0,6.0,8.0,0.0,8.0,18.0,32,19,13,7.0,4.0,3.0
9401249,25,8,17,49,2,23,43,17,16.0,3.0,13.0,35.0,1.0,15.0,26.0,28,25,3,14.0,12.0,2.0
9607275,20,3,17,59,2,18,66,66,11.0,1.0,10.0,30.0,0.0,11.0,22.0,32,20,12,12.0,9.0,3.0
9701378,9,3,6,11,0,9,37,8,4.0,2.0,2.0,2.0,0.0,4.0,22.0,22,9,13,7.0,0.0,7.0
9605389,48,19,29,76,12,36,109,115,33.0,12.0,21.0,59.0,1.0,32.0,88.0,53,48,5,17.0,15.0,2.0
9706448,5,2,3,4,1,4,21,11,1.0,1.0,0.0,0.0,1.0,0.0,0.0,20,5,15,1.0,1.0,0.0
9711298,8,5,3,8,1,7,27,72,6.0,3.0,3.0,6.0,1.0,5.0,14.0,17,8,9,10.0,6.0,4.0
9710392,13,5,8,14,1,12,92,8,7.0,2.0,5.0,9.0,0.0,7.0,68.0,41,13,28,8.0,1.0,7.0
9602407,20,8,12,18,12,8,8,132,10.0,3.0,7.0,10.0,10.0,0.0,0.0,21,20,1,5.0,5.0,0.0
9504248,93,3,90,647,5,88,216,8,69.0,1.0,68.0,518.0,3.0,66.0,131.0,100,93,7,41.0,38.0,3.0
9307210,18,6,12,22,17,1,1,15,5.0,3.0,2.0,3.0,5.0,0.0,0.0,19,18,1,3.0,3.0,0.0
9405225,21,5,16,41,3,18,30,90,5.0,2.0,3.0,5.0,0.0,5.0,7.0,26,21,5,5.0,4.0,1.0
9508405,7,1,6,6,0,7,17,15,2.0,2.0,0.0,0.0,0.0,2.0,3.0,13,7,6,2.0,1.0,1.0
9402221,30,5,25,112,28,2,2,90,25.0,5.0,20.0,103.0,25.0,0.0,0.0,32,30,2,17.0,17.0,0.0
9609310,8,3,5,7,3,5,15,34,1.0,1.0,0.0,0.0,0.0,1.0,1.0,16,8,8,1.0,1.0,0.0
9303277,9,5,4,12,9,0,0,162,6.0,2.0,4.0,8.0,6.0,0.0,0.0,9,9,0,5.0,5.0,0.0
9901401,4,3,1,3,1,3,12,0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,16,4,12,4.0,1.0,3.0
9612245,31,3,28,121,0,31,135,50,20.0,2.0,18.0,77.0,0.0,20.0,86.0,43,31,12,16.0,12.0,4.0
9809206,11,7,4,5,2,9,49,0,2.0,1.0,1.0,1.0,0.0,2.0,14.0,26,11,15,6.0,1.0,5.0
107061,6,2,4,9,0,6,29,10,6.0,2.0,4.0,9.0,0.0,6.0,29.0,17,6,11,11.0,3.0,8.0
9703270,7,4,3,4,4,3,10,52,3.0,2.0,1.0,1.0,2.0,1.0,1.0,23,7,16,6.0,2.0,4.0
9712389,18,10,8,15,2,16,99,5,8.0,4.0,4.0,9.0,0.0,8.0,48.0,42,18,24,10.0,3.0,7.0
9706305,2,2,0,0,1,1,4,22,1.0,1.0,0.0,0.0,1.0,0.0,0.0,8,2,6,1.0,1.0,0.0
9902328,8,6,2,3,4,4,35,15,3.0,2.0,1.0,1.0,0.0,3.0,33.0,28,8,20,2.0,0.0,2.0
203266,7,2,5,11,0,7,35,146,6.0,2.0,4.0,10.0,0.0,6.0,30.0,16,7,9,15.0,7.0,8.0
9710236,11,2,9,27,2,9,15,120,8.0,1.0,7.0,17.0,0.0,8.0,13.0,13,11,2,10.0,8.0,2.0
6174,8,4,4,7,1,7,16,121,3.0,3.0,0.0,0.0,2.0,1.0,1.0,36,8,28,3.0,1.0,2.0
9305291,18,7,11,21,3,15,34,40,13.0,3.0,10.0,18.0,1.0,12.0,28.0,22,18,4,8.0,7.0,1.0
9701309,41,7,34,106,0,41,390,8,26.0,2.0,24.0,88.0,0.0,26.0,304.0,68,41,27,31.0,20.0,11.0
9610298,3,1,2,3,0,3,10,10,2.0,1.0,1.0,1.0,0.0,2.0,4.0,11,3,8,5.0,2.0,3.0
104317,18,8,10,25,0,18,238,23,13.0,6.0,7.0,18.0,0.0,13.0,177.0,65,18,47,28.0,9.0,19.0
9287,20,7,13,38,3,17,149,3,11.0,4.0,7.0,15.0,0.0,11.0,93.0,62,20,42,6.0,2.0,4.0
9805502,1,1,0,0,0,1,1,123,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2,1,1,,,
9811438,7,4,3,6,1,6,55,90,5.0,2.0,3.0,6.0,0.0,5.0,40.0,27,7,20,13.0,4.0,9.0
9902449,54,6,48,142,2,52,174,21,14.0,5.0,9.0,28.0,0.0,14.0,64.0,71,54,17,20.0,18.0,2.0
9310365,68,2,66,442,13,55,198,53,57.0,1.0,56.0,397.0,4.0,53.0,196.0,73,68,5,45.0,40.0,5.0
9405391,17,7,10,18,7,10,11,33,11.0,3.0,8.0,14.0,3.0,8.0,8.0,19,17,2,11.0,10.0,1.0
9711413,3,1,2,3,0,3,10,306,1.0,1.0,0.0,0.0,0.0,1.0,2.0,13,3,10,4.0,2.0,2.0
9904472,53,11,42,170,3,50,258,30,29.0,3.0,26.0,97.0,2.0,27.0,127.0,78,53,25,26.0,17.0,9.0
9803313,25,9,16,26,11,14,23,23,7.0,2.0,5.0,5.0,1.0,6.0,6.0,30,25,5,8.0,7.0,1.0
108117,32,17,15,35,2,30,142,95,8.0,5.0,3.0,5.0,0.0,8.0,29.0,68,32,36,18.0,4.0,14.0
9412397,4,4,0,0,0,4,6,60,1.0,1.0,0.0,0.0,0.0,1.0,2.0,12,4,8,1.0,0.0,1.0
9907425,23,6,17,79,1,22,98,32,15.0,3.0,12.0,64.0,0.0,15.0,53.0,33,23,10,11.0,5.0,6.0
9902469,9,5,4,7,0,9,71,5,1.0,1.0,0.0,0.0,0.0,1.0,5.0,43,9,34,3.0,1.0,2.0
105312,4,4,0,0,1,3,5,7,,,,,,,,8,4,4,,,
9901384,63,19,44,144,6,57,238,13,16.0,4.0,12.0,36.0,0.0,16.0,84.0,98,63,35,22.0,8.0,14.0
4269,11,2,9,22,2,9,56,131,8.0,2.0,6.0,18.0,1.0,7.0,50.0,22,11,11,18.0,8.0,10.0
9508277,18,8,10,21,4,14,42,14,6.0,3.0,3.0,5.0,5.0,1.0,1.0,26,18,8,5.0,4.0,1.0
9701321,6,3,3,4,0,6,17,8,3.0,1.0,2.0,3.0,0.0,3.0,8.0,11,6,5,3.0,1.0,2.0
207241,11,2,9,18,0,11,128,7,5.0,1.0,4.0,6.0,0.0,5.0,42.0,38,11,27,17.0,5.0,12.0
2259,15,5,10,19,3,12,34,36,10.0,2.0,8.0,16.0,4.0,6.0,6.0,29,15,14,7.0,6.0,1.0
2130,6,3,3,6,0,6,15,12,5.0,2.0,3.0,6.0,0.0,5.0,6.0,10,6,4,7.0,6.0,1.0
9608307,13,6,7,15,3,10,12,12,8.0,1.0,7.0,14.0,0.0,8.0,8.0,21,13,8,2.0,2.0,0.0
103122,1,1,0,0,0,1,9,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,18,1,17,5.0,1.0,4.0
9503396,15,9,6,6,8,7,13,25,3.0,1.0,2.0,2.0,0.0,3.0,3.0,31,15,16,4.0,4.0,0.0
9611307,13,3,10,21,3,10,30,89,7.0,1.0,6.0,12.0,2.0,5.0,9.0,19,13,6,2.0,2.0,0.0
9305332,22,5,17,33,22,0,0,13,10.0,3.0,7.0,11.0,10.0,0.0,0.0,22,22,0,3.0,3.0,0.0
9612298,3,1,2,2,0,3,21,6,1.0,1.0,0.0,0.0,0.0,1.0,1.0,16,3,13,4.0,1.0,3.0
101268,0,0,0,0,0,0,0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,15,11.0,0.0,11.0
202031,12,5,7,8,0,12,49,21,2.0,1.0,1.0,1.0,0.0,2.0,14.0,33,12,21,11.0,3.0,8.0
9802258,10,6,4,4,3,7,15,204,3.0,3.0,0.0,0.0,0.0,3.0,8.0,19,10,9,6.0,2.0,4.0
9612279,25,10,15,22,7,18,34,204,13.0,2.0,11.0,15.0,4.0,9.0,18.0,29,25,4,11.0,8.0,3.0
9602289,1,1,0,0,0,1,4,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,1,31,6.0,0.0,6.0
9905366,21,7,14,30,5,16,70,1,1.0,1.0,0.0,0.0,0.0,1.0,14.0,71,21,50,12.0,0.0,12.0
9908252,24,6,18,58,1,23,65,34,6.0,3.0,3.0,3.0,3.0,3.0,6.0,40,24,16,18.0,13.0,5.0
9806203,3,1,2,3,0,3,19,34,3.0,1.0,2.0,3.0,0.0,3.0,19.0,10,3,7,2.0,0.0,2.0
9311250,7,3,4,6,1,6,11,253,3.0,1.0,2.0,3.0,0.0,3.0,6.0,11,7,4,6.0,3.0,3.0
12151,1,1,0,0,0,1,3,1840,,,,,,,,6,1,5,1.0,0.0,1.0
9612285,29,17,12,20,17,12,21,148,8.0,7.0,1.0,1.0,3.0,5.0,10.0,37,29,8,9.0,5.0,4.0
9810358,7,2,5,8,0,7,17,25,2.0,1.0,1.0,1.0,2.0,0.0,0.0,13,7,6,2.0,2.0,0.0
104260,13,3,10,29,2,11,33,165,12.0,2.0,10.0,29.0,1.0,11.0,33.0,18,13,5,15.0,11.0,4.0
109117,12,3,9,20,1,11,157,24,11.0,2.0,9.0,20.0,1.0,10.0,139.0,41,12,29,23.0,7.0,16.0
9806533,1,1,0,0,0,1,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,1,31,6.0,0.0,6.0
9510222,2,2,0,0,2,0,0,1410,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2,2,0,1.0,1.0,0.0
9604221,3,3,0,0,1,2,2,1839,1.0,1.0,0.0,0.0,0.0,1.0,1.0,7,3,4,1.0,1.0,0.0
9903240,10,7,3,5,0,10,41,43,5.0,4.0,1.0,1.0,0.0,5.0,22.0,34,10,24,5.0,4.0,1.0
3207,4,2,2,2,0,4,25,2,2.0,2.0,0.0,0.0,0.0,2.0,8.0,24,4,20,9.0,2.0,7.0
9609337,2,1,1,1,0,2,21,39,2.0,1.0,1.0,1.0,0.0,2.0,10.0,29,2,27,3.0,1.0,2.0
4146,1,1,0,0,0,1,4,357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1,7,1.0,0.0,1.0
6354,7,3,4,9,0,7,107,21,5.0,1.0,4.0,8.0,0.0,5.0,87.0,64,7,57,32.0,5.0,27.0
106144,1,1,0,0,1,0,0,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1,8,1.0,1.0,0.0
9605376,22,3,19,35,18,4,14,227,9.0,1.0,8.0,19.0,9.0,0.0,0.0,32,22,10,7.0,7.0,0.0
9411287,30,7,23,77,15,15,17,13,25.0,6.0,19.0,60.0,12.0,13.0,15.0,32,30,2,13.0,12.0,1.0
9704396,21,6,15,78,0,21,91,8,14.0,4.0,10.0,43.0,0.0,14.0,45.0,41,21,20,19.0,13.0,6.0
9905416,3,2,1,1,1,2,10,182,2.0,1.0,1.0,1.0,0.0,2.0,10.0,10,3,7,8.0,2.0,6.0
9507225,18,3,15,35,4,14,20,169,10.0,3.0,7.0,17.0,2.0,8.0,10.0,21,18,3,10.0,8.0,2.0
5158,10,6,4,6,1,9,37,18,5.0,3.0,2.0,3.0,0.0,5.0,15.0,34,10,24,5.0,3.0,2.0
9711424,5,1,4,9,1,4,4,1648,5.0,1.0,4.0,9.0,1.0,4.0,4.0,7,5,2,,,
108193,12,2,10,35,0,12,80,0,9.0,2.0,7.0,21.0,0.0,9.0,43.0,28,12,16,14.0,8.0,6.0
104187,6,3,3,4,0,6,66,3,1.0,1.0,0.0,0.0,0.0,1.0,11.0,56,6,50,6.0,4.0,2.0
209136,5,1,4,7,0,5,21,393,5.0,1.0,4.0,7.0,1.0,4.0,4.0,13,5,8,6.0,5.0,1.0
9502349,22,3,19,80,22,0,0,68,16.0,1.0,15.0,70.0,16.0,0.0,0.0,22,22,0,14.0,14.0,0.0
108071,47,7,40,240,0,47,476,37,40.0,4.0,36.0,223.0,0.0,40.0,413.0,73,47,26,53.0,35.0,18.0
9708431,12,9,3,7,1,11,27,31,8.0,5.0,3.0,7.0,0.0,8.0,21.0,19,12,7,6.0,5.0,1.0
8268,7,4,3,4,0,7,100,69,4.0,2.0,2.0,3.0,0.0,4.0,37.0,72,7,65,12.0,3.0,9.0
104174,13,4,9,21,0,13,166,23,9.0,2.0,7.0,16.0,0.0,9.0,108.0,46,13,33,21.0,7.0,14.0
9510386,21,7,14,28,4,17,67,134,9.0,4.0,5.0,9.0,2.0,7.0,37.0,32,21,11,13.0,6.0,7.0
9610304,22,6,16,78,10,12,18,68,16.0,2.0,14.0,75.0,16.0,0.0,0.0,30,22,8,15.0,15.0,0.0
9709245,10,6,4,5,2,8,28,56,7.0,3.0,4.0,5.0,0.0,7.0,26.0,27,10,17,8.0,0.0,8.0
9808421,13,3,10,32,0,13,61,13,12.0,3.0,9.0,29.0,0.0,12.0,56.0,27,13,14,22.0,10.0,12.0
9507413,16,3,13,49,0,16,60,94,15.0,2.0,13.0,47.0,0.0,15.0,53.0,25,16,9,18.0,14.0,4.0
9903413,16,8,8,11,1,15,65,92,6.0,4.0,2.0,2.0,0.0,6.0,35.0,33,16,17,16.0,7.0,9.0
4240,2,2,0,0,1,1,10,2,1.0,1.0,0.0,0.0,0.0,1.0,10.0,29,2,27,4.0,1.0,3.0
9606407,1,1,0,0,0,1,2,370,1.0,1.0,0.0,0.0,0.0,1.0,2.0,4,1,3,3.0,1.0,2.0
212127,27,9,18,55,9,18,76,0,7.0,1.0,6.0,15.0,1.0,6.0,33.0,48,27,21,20.0,5.0,15.0
9404329,1,1,0,0,0,1,1,581,1.0,1.0,0.0,0.0,0.0,1.0,1.0,8,1,7,4.0,0.0,4.0
9804441,5,2,3,3,2,3,25,15,1.0,1.0,0.0,0.0,0.0,1.0,4.0,24,5,19,4.0,1.0,3.0
9308278,6,3,3,7,0,6,18,176,6.0,3.0,3.0,7.0,0.0,6.0,18.0,9,6,3,9.0,6.0,3.0
108272,5,3,2,2,5,0,0,251,2.0,1.0,1.0,1.0,2.0,0.0,0.0,5,5,0,2.0,2.0,0.0
2120,23,6,17,39,0,23,111,27,18.0,5.0,13.0,32.0,0.0,18.0,99.0,36,23,13,13.0,8.0,5.0
9605439,42,2,40,162,16,26,29,130,32.0,2.0,30.0,123.0,10.0,22.0,24.0,44,42,2,18.0,17.0,1.0
105121,9,3,6,10,1,8,38,140,7.0,3.0,4.0,6.0,1.0,6.0,14.0,20,9,11,4.0,2.0,2.0
2242,17,6,11,30,2,15,68,3,4.0,2.0,2.0,2.0,0.0,4.0,12.0,41,17,24,9.0,4.0,5.0
105188,16,6,10,30,2,14,53,129,8.0,2.0,6.0,14.0,3.0,5.0,5.0,29,16,13,10.0,8.0,2.0
108261,3,2,1,1,0,3,10,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,3,15,,,
9807457,5,3,2,3,0,5,10,182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,5,13,3.0,3.0,0.0
207326,9,3,6,9,0,9,86,0,8.0,3.0,5.0,7.0,0.0,8.0,68.0,29,9,20,7.0,1.0,6.0
9710248,4,3,1,1,3,1,1,437,2.0,2.0,0.0,0.0,1.0,1.0,1.0,5,4,1,2.0,1.0,1.0
9704243,29,15,14,17,17,12,26,33,9.0,3.0,6.0,8.0,9.0,0.0,0.0,46,29,17,5.0,4.0,1.0
106089,14,9,5,6,1,13,146,23,6.0,3.0,3.0,4.0,0.0,6.0,64.0,74,14,60,24.0,5.0,19.0
9806340,19,12,7,9,1,18,39,47,2.0,2.0,0.0,0.0,0.0,2.0,6.0,30,19,11,2.0,2.0,0.0
